id,username,text,like_count,reply_count,repost_count,created_at,url
3877184635098087615,jacobandco,"Introduced as part of a bold vision for modern femininity, Brilliant Skeleton Northern Lights reimagines watch design without lugs, borders, or limits. Its skeletonized form is illuminated by colored mineral crystals inspired by the Northern Lights—transforming a natural phenomenon into a living composition of light and movement.

42-mm green aluminum case
Pavé-set with 252 brilliant-cut tsavorites (~ 8.9 ct.)
Translucent green open dial
Hand-wound skeleton movement

#Jacobandco #Inspiredbytheimpossible",6829,53,0,1776423609,https://www.threads.net/@jacobandco/post/DXOhuInn8C_
3877230162127486936,artificialintelligence.co,"Anthropic released Claude Opus 4.7 on April 16, 2026. This new AI model is their most powerful public release yet. It’s better at coding, long tasks, and understanding high-resolution images. It’s also safer. 

Opus 4.7 beats GPT-5.4 and Gemini 3.1 Pro in coding but is not as strong as Anthropic’s private Mythos model.",779,7,0,1776421874,https://www.threads.net/@artificialintelligence.co/post/DXOsEo-Cf_Y
3877218557033800988,vacheronconstantin,"An Exclusive Circle Of Appreciation

Experience the captivating presence of the Les Cabinotiers Minute Repeater Tourbillon Skeleton, where every detail celebrates Vacheron Constantin’s profound expertise in Haute Horlogerie. 

Observe the mesmerising play of light and shadow and the precise dance of gears, all encased in 18K 4N pink gold.

Admire the transparent sapphire dial offering an intimate view into the mechanical heart, complemented by blue accents on the minute and seconds track.

Delve into the intricate skeletonised movement, revealing the depths of the calibre.

Certified by the Hallmark of Geneva, this watch is not merely an instrument of time; it is a wearable sculpture, a testament to a legacy that continues to unfold, inviting connoisseurs into an exclusive circle of appreciation.

#VacheronConstantin #OneOfNotMany",1989,22,0,1776420535,https://www.threads.net/@vacheronconstantin/post/DXOpbw4jWUc
3877215830408779124,oppo,"The Great Wall of China. The #OPPOFindX9Ultra. An epic unboxing. 

Witness @unboxtherapy go hands-on with the future of zoom, right from one of the world's most iconic landmarks. Get ready! 🔭
#OPPO10xOpticalTelephoto",5816,55,0,1776420201,https://www.threads.net/@oppo/post/DXOo0FhCVV0
3877214532385167208,asus,"From ""don’t mess with us"" to ""can’t stop the groove"". 😎

When the beat drops, so does the power. Meet the#ASUS Prime #RTX5080 EVO, built for seriousperformance meets unexpected vibes. 😉

SFF Ready means massive power in a compact frame. No compromises, just pure flexibility to fit your buildand your flow.

Let the ASUS Prime RTX 5080 EVO power you up! ⚡️",1287,35,0,1776420000,https://www.threads.net/@asus/post/DXOohMozNdo
3877209321931097879,genspark_ai,"Thanks to Forbes for recognizing Genspark in its annual AI 50 list!

Honored to be included among the world’s most promising AI companies. At Genspark, we’re building AI that works for you.

Thanks to everyone building with us. More to come!",23,3,0,1776419390,https://www.threads.net/@genspark_ai/post/DXOnVYBiUcX
3877193745896853926,tirabeauty,"Your routine just got a lot less complicated 💯
Tira Turns 3, and it’s giving gifts for everyone, up to 50% off, plus treats you didn’t see coming 🎁

Shop now on the @tirabeauty app🛒

#TiraBeauty #ForEveryYou #TiraTurns3 #BeautySale

[Tira Beauty, For Every You, Tira Turns 3, Beauty Sale]",573,328,0,1776417890,https://www.threads.net/@tirabeauty/post/DXOjyttjFGm
3877192070548981753,elevenlabsio,"Hyperlapse prompt for Seedance 2.0 inside ElevenCreative.

Comment “Hyper” and we’ll send you the prompt.

What should we create next?

#ElevenCreative #Seedance2 #AIVideo",100,15,0,1776417380,https://www.threads.net/@elevenlabsio/post/DXOjaVbCIf5
3877189134344355906,oppo,"Your ultimate match day companion is here! 🔭 The #OPPOFindX9Ultra's teleconverter lets you zoom in on the Champions League action like a pro, no matter where you are sitting in the stadium 🏟️📸

#OPPOMatchDayPhone #MakeYourMoment #OPPOxUCL26",2623,37,0,1776416983,https://www.threads.net/@oppo/post/DXOivm3mYBC
3877182519355796490,picsart,"You’ve waited for it. Made with @picsart

#PicsartPartner",354,12,0,1776416473,https://www.threads.net/@picsart/post/DXOhPWLjmwK
3877170526724872922,hermes,"A boundless horizon. Windows onto mysterious mechanisms, the Hermès H08 Squelette and Arceau Samarcande watches unveil their inner worlds at Watches and Wonders Geneva 2026.

#WatchesAndWonders2026
#HermesTime
#HermesWatches
#Hermes",3116,71,0,1776414765,https://www.threads.net/@hermes/post/DXOeg1LDNra
3877168386489014602,tirabeauty,"Your beauty shopping comes with a little something extra now 🎀

Tira Turns 3, and the rewards are just as good as your cart. Shop for ₹10,000 and enjoy a @cincinindia voucher, or go all in at ₹15,000 and take home a tiramisu bowl to end things on a sweet note.

See you at Tira, Jio World Plaza 🛍️

#TiraBeauty #ForEveryYou #TiraTurns3 #BeautySale

[Tira Beauty, For Every You, Tira Turns 3, Beauty Sale]",281,40,0,1776414590,https://www.threads.net/@tirabeauty/post/DXOeBr7DVlK
3877163684028399122,marketingharry,"7 trends after growing 10M followers on Instagram…

Instagram has changed a lot in recent years

And believe me, as someone who grows his own profile, not only those of clients - it’s frustrating

Truth be told, I had more engagement/reach when I had 30K followers

But, not everything is doom and gloom.

Every like and reach I get now is worth a lot more

So, as long as you understand the foundational shifts

For example - DM automation saturating the comment section thus causing comments to not be as valuable anymore

You will be good to go.

And remember, on social media the ones who thrive are not the best designers, video editors, or
experts - it’s the most adaptable

Share this post and help spread the ways of the new Instagram",137,41,0,1776413951,https://www.threads.net/@marketingharry/post/DXOc9Qajr4S
3877154536972360645,dior,"Lady Woven by Jonathan Anderson.
 
A new interpretation of the Lady Dior, in two-tone woven leather with an interior pouch. 
 
In stores and on Dior.com.",47895,319,0,1776412802,https://www.threads.net/@dior/post/DXOa4JjiBvF
3877148271831498290,samsungindia,"On a mission to save energy? Do it in a tap with AI Energy Mode in the Bespoke AI Washer Dryer! It helps save up to 70% energy while enabling better living for you. #Samsung #BespokeAI 

[ Samsung Washer Dryer, Bespoke AI Laundry, AI Energy Mode, energy saving, smart laundry, sustainable living, save electricity ]",427,20,0,1776412134,https://www.threads.net/@samsungindia/post/DXOZc-sCT4y
3877139039153658705,tirabeauty,"The outfit might change five times, your routine doesn’t with @mywishcare 🤩

Consistency looks good when it comes easily. With WishCare staples, you get formulas that work quietly in the background, keeping your routine simple, effective, and always on point ✨

Shop now via link in bio 🛍️ 🔗

#TiraBeauty #ForEveryYou #Wishcare #EverydayEssentials

[Tira Beauty, For Every You,Everyday Essentials, Wishcare]",115,12,0,1776411163,https://www.threads.net/@tirabeauty/post/DXOXWoFjZtR
3877126265258126360,longines,"Everyday elegance, modern and timeless.
@skuukzky wearing her LONGINES PRIMALUNA.

#Longines #LonginesPrimaLuna #EleganceIsAnAttitude",267006,1036,0,1776409489,https://www.threads.net/@longines/post/DXOUcveDCwY
3877124567672384394,oppo,"Engineered to zoom. The #OPPOFindX9Ultra gets you closer than you ever thought possible.
🔭 Hasselblad 50MP 10x Optical Telephoto
🔭 20x Optical Quality Zoom 
🔭 Up to 120x Digital Zoom 

What will you discover?
#YourNextCamera #OPPO10xOpticalTelephoto",4024,90,0,1776409310,https://www.threads.net/@oppo/post/DXOUECeDWuK
3877063761916181052,jacobandco,"Born from the sky’s most hypnotic spectacle, Brilliant Skeleton Northern Lights captures the magic of a phenomenon that feels almost unreal.

Pavé-set with shimmering mineral crystals, its colors echo the movement of light across polar skies—fluid, radiant, and endlessly captivating. A timepiece designed to glow, whether worn on the wrist or as a pendant.

42-mm green aluminum case
Pavé-set with 252 brilliant-cut tsavorites (~ 8.9 ct.)
Translucent green open dial
Hand-wound skeleton movement

#Jacobandco #Inspiredbytheimpossible",6776,65,0,1776409260,https://www.threads.net/@jacobandco/post/DXOGPMsjbo8
3876520678326020740,vacheronconstantin,"Mechanical Complexity Unveiled

Within the heart of Vacheron Constantin, a singular creation emerges: the Les Cabinotiers Minute Repeater Tourbillon Skeleton. This unique piece invites a discerning eye to explore its depths, where the movement Calibre 2755 TMR SQ reveals the timepiece's intricate architecture. One year of development was dedicated to the transformation of this movement, meticulously skeletonised to remove 40% of its main plate, yet preserving its inherent strength. 

The 473 components of the movement are adorned with nine distinct finishes: brushing flanks drawing, surface straightening, bevelling of the bridges, sandblasting of the bridges, rounding off of the tourbillon bar, mirror polishing of the hammers, circular graining, circling of the wheels, and sunburst finishing on the crown wheel core. This is not merely a watch; it is an intimate revelation of horological artistry.

#VacheronConstantin #OneOfNotMany",6800,48,0,1776409201,https://www.threads.net/@vacheronconstantin/post/DXMKwSsFCqE
3877090995976343283,rolex,"Playful and precious, the 18ct gold versions of the Oyster Perpetual 28 and Oyster Perpetual 34 are notably offered in variants with lacquer dials on which three of the hour markers – those at 3, 6 and 9 o’clock – are in natural stone.
#Rolex #OysterPerpetual #WatchesAndWonders2026",19354,165,0,1776405606,https://www.threads.net/@rolex/post/DXOMbgZCQ7z
3877066049833611672,genai.works,"President Trump just said it out loud: the government should have safeguards on AI, and even a “kill switch” because of existential risks.

In a world racing toward superintelligence, are we building the future… or handing over the keys without a backup plan?

What do you think, smart precaution or the start of overreach? 

Drop your thoughts below.

Follow @genai.works for more AI breakdowns.",6,1,0,1776402350,https://www.threads.net/@genai.works/post/DXOGwffDzGY
3877033785460747799,oppo,"Ready for the next level? 📈

Discover the evolution of OPPO's elite imaging capabilities 📸 
#OPPOFindX9Ultra #YourNextCamera #FrameUltraMoments",14666,245,0,1776398490,https://www.threads.net/@oppo/post/DXN_a-8k24X
3877027870275608508,natasha.09170802,"今天帶兒子來體驗
我平常的訓練

原本只是想讓他動一動
沒想到他很認真

我做引體向上時
他靜靜在旁邊看著我

後來我妹妹問他
「媽媽厲不厲害？」

他說，很厲害

那一刻
心裡真的很暖

原來我做的這些
他都有在看

我們
好像又更靠近了一點

#陪伴 #健身房 #worldgymtaiwan #母子",2861,176,0,1776397843,https://www.threads.net/@natasha.09170802/post/DXN-E6AER-8
3876961932670667264,garyvee,"I got a little passionate on livestream the other day … lol … I think we may need to stop 🛑 analyzing every fucking step and move and decision and action in our lives … chill 😝 like the reverse of my reaction here lol 😂 … but th 55th question on something that doesn’t mean shit 💩 got me lol 😂

#overanalyzing #overthinking #rant #garyvee",10463,475,0,1776390032,https://www.threads.net/@garyvee/post/DXNvFY0jAoA
3876958274382109585,stori.card,"Solo falta que tú decidas ganar. 🫵💚

#Stori #ganaconstori #finanzas",39,5,0,1776389484,https://www.threads.net/@stori.card/post/DXNuQJxjpuR
3876921281719384148,tonyrobbins,"NINE LITTLE INDIANS is Shannon Kring’s wrenching and vital documentary that tells the story of the Charbonneau sister’s decades-long fight for acknowledgement, justice, and healing after the abuses they suffered in the American Indian boarding school system. 

Tickets to the world premiere are on sale now. 🔗 Link in bio.",371,15,0,1776385294,https://www.threads.net/@tonyrobbins/post/DXNl11rCThU
3876906692335744515,lightroom,"Festival szn aka lock-in szn for everyone who wants to get cute pics of their fits, friends, and memories this summer 📸💫 #AdobePartner Here’s how I edit my festival photos with @lightroom on Mobile to get post-ready pics on-the-go, within minutes! #MadeWithLightroom",744,26,0,1776383590,https://www.threads.net/@lightroom/post/DXNihiQAbYD
3876907236624854383,openai,"Day 15 of building my ML learning app: labs section

Using @openai Codex to turn real datasets into interactive labs where you can build and understand your own models 🙂‍↕️

Link in bio to obtain $100 in free credits (for US and Canada undergrad and grad students)

#ChatGPT_Partner #Codex",2304,29,0,1776383471,https://www.threads.net/@openai/post/DXNipdKKm1v
3876897447259175422,theinformation,"Apple is reportedly sending some of its Siri team to a coding ""bootcamp."" Aaron Tilley discusses the shift in internal culture:

""The Siri team has been around for a while. They're often seen as a bit bloated inside the company, so it's uncertain to me right now if this is a way of trying to get this team up to snuff...or it's a matter of trying to just slim down the team.""",4,0,0,1776382241,https://www.threads.net/@theinformation/post/DXNgbAGgHn-
3876889625956911848,techcrunch,"What happens when a Grammy-nominated artist enters biotech?

@aloeblacc realized the idea isn’t the hard part. It’s regulators, clinical trials, and a system where celebrity doesn’t matter.

Catch the full convo via our Equity Podcast wherever you listen to your pods!",56,12,0,1776381397,https://www.threads.net/@techcrunch/post/DXNepL8jwro
3876875417247923779,google,The math says 😬 The heart says @stephencurry30. We’ll take those odds 🏀,1338,76,0,1776379624,https://www.threads.net/@google/post/DXNbabDgb5D
3876867695317435126,theinformation,"Google is negotiating a deal with the Pentagon for the use of its AI models. Erin Woo discusses how the company’s standing with the government has evolved:

""People I talk to who are fairly close to this said that it seems like the Pentagon has really gotten over their distrust of Google after Project Maven… Google is now viewed as more of the adult in the room.""",7,0,0,1776378732,https://www.threads.net/@theinformation/post/DXNZqDclUL2
3876863514308089098,instagram,"@luisasonza (Luísa Sonza) started posting covers online from her small town in Brazil. Now, she’s performing at @coachella for the first time. 🏝️🎡 
 
Here’s #10Things with the BRUTAL PARAÍSO singer: 
1. SONZACHELLA!!!
2. “I started to post covers on Instagram, and I think that was the moment that everything changed in my life.” 🥹
3. “I would describe my style as a big mess, and I like that.” ‼️‼️
4. Setlist reveal 🎤📒
5. Lasagna (the Brazilian way ofc) 🍽️ 
6. “It’s just perfect.” ⭐
7. Meet @giselepinschers (Gisele), aka Luísa’s biggest inspiration <3 
8. Luísa’s “messy cute girl” festival performance looks (ft. Luísa’s stylist @victorfdmiranda) 👠
9. “Just do it, girl!” 🫰
10. Gisele stuns 🐕",134035,7160,0,1776378166,https://www.threads.net/@instagram/post/DXNYtNlAZUK
3876853259143411634,logitechg,"G Series 🤝 RS Series

Tell us—what’s in your current setup?

#simracing #simracingsetup #yearbook #logitechg",3804,66,0,1776376969,https://www.threads.net/@logitechg/post/DXNWX-tjvey
3876833554127268399,google,"They’re here! The top 5 #DoodleForGoogle finalists are in, each with a superpower of their own 🦸✨ Every year, Doodle for Google invites K–12 students to design the Google homepage. This year, the theme was their unique superpower. Check out the finalists revealed by NBA All-Star @giannis_an34 and go vote for your favorite at doodle4google.com ⚡️️Voting is open from April 16 – 29",3385,45,0,1776374947,https://www.threads.net/@google/post/DXNR5O_Eiov
3876810965585361819,patekworld_,"With its instantaneous perpetual calendar, minute repeater and tourbillon escapement, the 5207 is one of Pateks most complicated watches. In the 5207R-001 variation, it pairs a deep black dial with a rose gold case.

Photos @platinumtimescoae 

#patekworld #patekphilippe #patektime #collector #watchesofinstagram",1246,4,0,1776371902,https://www.threads.net/@patekworld_/post/DXNMwhxDfub
3876799944523423500,schwarzenegger,"Arnold’s Pump Club is pulling up across the street from Gold’s Gym Venice with @live.momentous for a smoothie pop-up. 

Come by, grab a smoothie and join the positive corner of the Internet. 

4/20-4/22 7:00AM-2:00PM DAILY 

LINK IN BIO 

#arnoldspumpclub #momentous #venicebeach #fitnesscommunity #positivity",6354,128,0,1776370996,https://www.threads.net/@schwarzenegger/post/DXNKQJmkp8M
3876802685290722260,picsart,"HappyHorse 1.0 is coming to Picsart bringing next-level control, consistency, and realism to AI video creation.
Comment “HappyHorse” to get notified when it goes live 🚀",2908,7,0,1776370958,https://www.threads.net/@picsart/post/DXNK4CJCLPU
3876798549086903133,artificialintelligence.co,"@repl.it is how a finance guy with no coding experience built a six-figure SaaS — with users at Amazon, Google, Netflix, TikTok, and the NFL.

Eman Khoubian came from finance, not engineering. He ran a real estate investment firm in LA, held senior roles at Google and Deloitte, and had never built a tech product. No developers. No technical co-founder. No runway to hire one.

Just an idea he’d been sitting on for years — and Replit to finally build it.

He built WhisperAI: a full-stack transcription platform with live recording, real-time translation across 100+ languages, speaker detection, AI-generated summaries, meeting efficiency scores, and action item extraction.
Database, authentication, storage, and deployment all included. The whole thing runs on @repl.it 

Six-figure ARR in 4 months. 100 new subscribers per day. Over a million minutes of audio transcribed. Users across 100+ countries. Acquisition offers coming in.
One founder. Zero hires.

“If I can do it, it doesn’t stop anyone else from doing it. Without  @amjad_masad ’s Replit I couldn’t have done it.“

You don’t need a technical background. Just an idea, and the right tools to build it.

#tech #vibecoding #ReplitPartner",490,8,0,1776370422,https://www.threads.net/@artificialintelligence.co/post/DXNJ72AExtd
3876796179011246360,nvidia,"AI will create new kinds of work, new industries, and new ways to build.

Last week at Stanford, our CEO Jensen Huang joined Rep. Ro Khanna for a conversation on AI, jobs and the long-term opportunity ahead.",2154,120,0,1776370170,https://www.threads.net/@nvidia/post/DXNJZWsjpkY
3876778687172790634,facebook,"Start moving. The people meant for you will match your rhythm.

Video by @kadeem.enpointe
Music by Ensemble Agora and Gallimard Jeunesse",10426,385,0,1776368094,https://www.threads.net/@facebook/post/DXNFa0JvUlq
3876773018764045785,lightroom,festival season w/ a little help from @lightroom on Mobile #adobepartner #madewithlightroom,821,17,0,1776367434,https://www.threads.net/@lightroom/post/DXNEIVCP-3Z
3876764146734007571,googleworkspace,"Relax and enjoy the music 🎶 Old slides, dated docs, and more will still be there when you need them 💜🔐",208,2,0,1776366303,https://www.threads.net/@googleworkspace/post/DXNCHOUDQUT
3876762041243473628,breland_harper,"The Californians - @Inglenook, Francis Ford Coppola and Eleanor Coppola. Designed by Hamden McIntyre, 1887.",93,1,0,1776366105,https://www.threads.net/@breland_harper/post/DXNBolbCRbc
3876761775526985532,techstars,"Inside Techstars AI Health Baltimore Accelerator. 🩺

Founders will gain access to real clinical environments, diverse operational models, payer and reimbursement insight, policy and regulatory expertise, scalable commercialization pathways, and real-world entrepreneurial mentorship and expertise

Apply using the link in our bio.",41,3,0,1776366061,https://www.threads.net/@techstars/post/DXNBkt9GT88
3876761141045621882,lightroom,"The new and improved features in @lightroom are a game changer. Improved Assisted Culling allows me to sort my images from a shoot or trip in just minutes. Next, I open @adobefirely boards directly from Lightroom and create a mood board to explore different looks and tones for my final image. Then, after a crop, some Light adjustments, and a Color Grade, I tie my photo together with my favourite tool, Masking. #MadeWithLightroom #AdobePartner",1981,38,0,1776366045,https://www.threads.net/@lightroom/post/DXNBbfDD_R6
3876761592478454753,logitechg,"When two worlds of racing excellence collide. McLaren x Logitech G 🏎

#LogitechG #McLarenF1 #RSFormulaWheel #Simracing #LandoNorris #oscarpiastri",1702,34,0,1776366021,https://www.threads.net/@logitechg/post/DXNBiDejlPh
3876761773154753134,picsart,"Which Coachella outfit do you like more: look 1 or look 2? 🌴✨

#picsartaura #picsart #coachellaoutfit",2896,13,0,1776365786,https://www.threads.net/@picsart/post/DXNBkrvs9pu
3876749765053108492,history,"What was sealed beneath the bridge for decades? 👀 During a 2006 inspection in New York City, a hidden door is uncovered revealing a mystery no one expected. Watch new episodes of Mysteries Unearthed with Danny Trejo Thursdays at 9/8c on HISTORY! #MysteriesUnearthed",11748,46,0,1776364637,https://www.threads.net/@history/post/DXM-18VEdEM
3876726283594180415,openai,"@openai just dropped a massive Codex update!

Computer Use lets Codex run automations on your Mac by controlling apps with simulated mouse and keyboard. It can literally act like a user, trying to break your app, fix it, and do it again.

I love the new in-app browser to help me test states, reproduce bugs, and drop comments right on the app to quickly run cleanup prompts.

So much more features that I’m still testing out , but already this is a whole different way to work.

#chatgptpartner",1675,58,0,1776362008,https://www.threads.net/@openai/post/DXM5gPhDSc_
3876722078301206465,history,"These aren’t myths. This is Ancient Olympia. #HollandAmericaPartner #ad 

No medals. No uniforms. Just tradition, ritual, and competition in its rawest form.

Explore Ancient Olympia through @HollandAmericaLine exclusive shore excursions curated with The HISTORY Channel",6217,48,0,1776361306,https://www.threads.net/@history/post/DXM4jDCDrfB
3876694642109015547,perplexity,"Today we’re releasing Personal Computer.

Personal Computer integrates with the Perplexity Mac App for secure orchestration across your local files, native apps, and browser.

Securely connect to any folder to search, read, and write any file locally. It can access and work across iMessage, Apple Mail, Calendar and other native Mac apps. 

When set up on a Mac mini, Personal Computer can run 24/7 in the background across all your apps and files. Start a task from your iPhone, and Personal Computer can operate on your desktop and local files using 2FA. 

Remote access from iPhone requires the latest iOS update from the App Store.

We’re rolling this out to all Perplexity Max subscribers and everyone on the waitlist starting today.

Download using the link in our bio.",5328,77,0,1776360776,https://www.threads.net/@perplexity/post/DXMyTzFkWX7
3876711795192422930,logitechg,"NEW Logitech G RS Formula Wheel McLaren Racing Edition 🧡
 https://bit.ly/3ThsG6R
Up to 10% on Logitech G's website with code GEEKSTREET 
*affiliate

Follow @ytgeekstreet for more content
Like ❤ Comment ✍ Save 💾
Check out my YouTube @ytgeekstreet 
**Please Do Not Re-Upload This Video, Copyright Belongs To GeekStreet**

#Logitechg #papaya #mclaren #gaming #simracinghardware",1036,14,0,1776360080,https://www.threads.net/@logitechg/post/DXM2NaJAuIS
3876704799127695131,harvardhbs,"Can AI-generated news be engaging without being polarizing?

In this week's Research Spotlight, Professor Elie Ofek and colleagues found that LLMs prompted to increase engagement fail to control editorial slant.

The authors introduce a multi-objective approach that balances both goals by reducing provocative language and incorporating balanced perspectives without sacrificing reader engagement.

Read more about their research at the link in bio!

#HBSResearch #ResearchSpotlight #ResearchPowersProgress",68,0,0,1776359250,https://www.threads.net/@harvardhbs/post/DXM0nmjDu8b
3876701804880372644,microsoft365,Your notes don't have to sit there. Copilot Notebooks can help you take the next step.,54,2,0,1776358917,https://www.threads.net/@microsoft365/post/DXMz8B8AqOk
3876689778897098139,lamborghini,"The night sharpens every edge. Lamborghini Urus SE makes its presence impossible to ignore.

#Lamborghini #UrusSE
–
Urus SE: Combined fuel consumption [l/100km]: 2.08 Combined CO2 emissions [g/km]: 51.25 Combined power consumption [kWh/100km]: 39.5 Combined CO2 efficiency class: E Combined fuel consumption with discharged battery [l/100km]: 12.9 CO2 efficiency class with discharged battery: G",48507,188,0,1776357456,https://www.threads.net/@lamborghini/post/DXMxNB3jJWb
3876686121312841932,artificialintelligence.co,"OpenAI told investors Anthropic inflates revenue by $8B and has less compute power. 

OpenAI plans 30GW compute by 2030, while Anthropic may reach 7–8GW by 2027. 

Anthropic grows fast in coding tools but faces cash limits. Both AI giants eye IPOs amid rising competition and cost concerns.",285,15,0,1776357043,https://www.threads.net/@artificialintelligence.co/post/DXMwXzeifDM
3876678796649359769,adobe,"✨ Ever feel like your ideas are…all over the place? @taylorgregitis walks us through her brainstorming process, turning brilliant chaos into clear concepts. Capture your big picture ideas with courses from Adobe Digital Academy. Link in bio. 🎨",167,14,0,1776356175,https://www.threads.net/@adobe/post/DXMutN2kumZ
3876673309366636283,lightroom,how i get my dreamy vintage nyc pics without all the tourists & trash using @lightroom ⭐️ getting THE pic has never been easier~ #AdobePartner #MadeWithLightroom,1722,45,0,1776355662,https://www.threads.net/@lightroom/post/DXMtdXbCU77
3876672645123783838,threads,"Books with animal narrators >

PS: We’re reading Remarkably Bright Creatures by @shelbyvanpeltwrites for this month’s Threads Book Club. 🐙 Come join us!",1239,52,0,1776355552,https://www.threads.net/@threads/post/DXMtTszE7ye
3876670917539987025,google,"With Personal Intelligence, you can now create personalized images using Nano Banana 2 and your own @GooglePhotos library. 🖼️",2664,95,0,1776355472,https://www.threads.net/@google/post/DXMs6j3Dv5R
3876672367838249557,meta,"Theresa, @theresabutlerinteriors, is an interior designer who has been doing DIY projects for years without ever documenting them…until now. Her @raybanmeta glasses changed that, giving her a hands-free way to capture every stage of her projects before bringing the footage to life in the Edits app. 

""I'm new to Ray-Ban Meta glasses, but using them for craft content will be huge,"" Theresa says. ""So far, I've used them to document throwing on my potter's wheel, gardening, painting mixed media on canvas, and woodworking."" 

After she started sharing her unique POV, Theresa’s @instagram community grew over 135% in just two weeks. ""The response has been incredible. I've received so many messages from people asking about my process and thanking me for the inspiration. The best interactions made have been from new followers who feel inspired enough to recreate the frame I posted in my Reel using Ray-Ban Meta glasses.""",2229,140,0,1776355407,https://www.threads.net/@meta/post/DXMtPqjkkJV
3876671469964002919,logitechg,"Side by side 🏁 The Playseat Formula Instinct next to the real deal.
 
One built for the track.
One built for your home.

#logitechg #McLarenF1 #PlayseatMcLaren #Simracing #LandoNorris #oscarpiastri",5695,28,0,1776355277,https://www.threads.net/@logitechg/post/DXMtCmWGIZn
3876671080135963549,dior,"Dior Spring Summer 2026.

Grandeur juxtaposed with normality, playing with scale and contrast, and introducing the Dior Crunchy bag in puffy quilted leather.
 
In stores and on Dior.com
 
Creative direction Jonathan Anderson
Photography David Sims
Styling Benjamin Bruno
Hair Guido Palau
Makeup Yadim
Manicurist Ama Quashie 
Casting Ashley Brokaw
Set design Poppy Bartlett",7240,70,0,1776355232,https://www.threads.net/@dior/post/DXMs87SiLOd
3876666613932739366,adobe,"Engineering a $1 Cup of Lemonade #AdobePartner
No denying the video turned out better than the lemonade @adobe",7172,61,0,1776354872,https://www.threads.net/@adobe/post/DXMr770E8sm
3876606027823403621,alienware,No idea how our camera roll got like this 📱,616,11,0,1776353700,https://www.threads.net/@alienware/post/DXMeKSmjVJl
3876656033607497866,richardmille,"The proportions of the new RM 55-01 in white Quartz TPT® have been carefully refined to optimise both comfort and aesthetics, resulting in a timepiece that remains discreet on the wrist while captivating through its exceptional level of detail and skeletonisation.

🎥 @dppiimages",12067,78,0,1776353433,https://www.threads.net/@richardmille/post/DXMph-HjLiK
3876649859038314644,hermes,"Equestrian touch. Follow the stride on the Arceau Samarcande watch, as the sapphire horse’s head breathes light into the openwork dial.
 
Displayed at Watches and Wonders Geneva 2026.
 
#ArceauSamarcandeWatch
#WatchesAndWonders2026
#HermesTime
#HermesWatches
#Hermes",4646,126,0,1776352798,https://www.threads.net/@hermes/post/DXMoIHmjACU
3876648578299112293,davidguetta,"The Galactic Circus full lineup is here! 🎪🔥 And we just added an extra date: June 5.

So excited for Ibiza 2026… see you every Friday at [UNVRS]! ❤️🛸",11842,250,0,1776352770,https://www.threads.net/@davidguetta/post/DXMn1e0iqtl
3876649502690263058,richardmille,"Grey Quartz TPT® seals the case of the new RM 55-01. Its damascened pattern, inherent to this material, enhances the pure, curved lines of the tripartite tonneau-shaped case. Combined with a titanium caseband, they ensure optimal resistance to everyday shocks while controlling the overall weight of the watch.

🎥 @dppiimages",8592,60,0,1776352654,https://www.threads.net/@richardmille/post/DXMoC7ujEAS
3876648519193184523,patekworld_,"Patek Philippe Annual Calendar moonphase Ref.5205G ✨✨

Photos by @k_tkmr  via @cartierwatchgeek

#patekphilippe #5205 #パテックフィリップ
#patek #patekcollector swisswatch",725,8,0,1776352537,https://www.threads.net/@patekworld_/post/DXMn0nxjckL
3876646456895968823,picsart,"sheet mask on. phone out. tea poured. this is the holy trinity. the serum is absorbing. the algorithm is serving. the chamomile is the right temperature. pressed the mask around the cheeks for better contact because i read that somewhere and now it is law. looked up from the phone and remembered i am literally sitting in bed with a mask on scrolling and somehow this is peak productivity.

#mochi #sheetmask #skincare #nightroutine #selfcare #cozy #grwm #skincareaddict #aesthetic #bedtimerouttine #picsart #picsartaiinfluencer #picartinfluencer #ruzzai",775,15,0,1776352327,https://www.threads.net/@picsart/post/DXMnWnHD5Y3
3876583106640468378,jacobandco,"A triumph of mechanical ingenuity, the Astronomia Regulator pushes the boundaries of contemporary watchmaking. Its sculptural 3D movement comes to life through a counter-clockwise rotating seconds ring and a double-axis flying tourbillon, delivering constant motion and absolute precision. 

Enhanced by a patented constant force mechanism, this creation unites traditional horological mastery with Jacob & Co.’s unmistakable spirit of innovation.

43-mm rose gold case
Full movement rotation in 60 seconds
Double-axis flying tourbillon
Rotating & separate hour and minute dials

#Jacobandco #Inspiredbytheimpossible",6922,56,0,1776351959,https://www.threads.net/@jacobandco/post/DXMY8vlldma
3876640708509889601,richardmille,"The new RM 55-01 Manual Winding in Carbon TPT® is a watch that makes no concessions in its radical aesthetic, a streamlined titanium calibre and a design that is both sporty and purposeful.

🎥 @dppiimages",10821,67,0,1776351606,https://www.threads.net/@richardmille/post/DXMmC9gjPRB
3876639443784580715,lightroom,"What’s new in Lightroom? Swipe through to see the latest updates. 

Head to our link-in-bio to update Lightroom today!",1928,93,0,1776351458,https://www.threads.net/@lightroom/post/DXMlwjpDD5r
3876638683970362051,theinformation,"Exclusive: Months after an epic battle between Anthropic and the Pentagon over military applications of AI, Google is in discussions with the Defense Department about using Gemini in classified settings.

Read more at the link in our bio.",9,0,0,1776351370,https://www.threads.net/@theinformation/post/DXMllgAl1rD
