id,username,text,like_count,reply_count,repost_count,created_at,url,pseudo_label,pseudo_score,pseudo_confidence,positive_hits,negative_hits
3876568033662685179,oris,"The new Oris Star Edition is a faithful revival of one of
the most significant watches in Oris history. As with
the original, it captures a striking modern elegance

#Oris #StarEdition #WatchesandWonders2026 #WWG26",2377.0,28.0,0.0,1776342977,https://www.threads.net/@oris/post/DXMVhZyGU_7,neutral,0.1559,0.5312,0,0
3876566261845313028,stripehq,How Audible accidentally built ElevenReader,6.0,1.0,0.0,1776342872,https://www.threads.net/@stripehq/post/DXMVHnpjcYE,neutral,0.0439,0.5088,0,0
3876555127888936743,samsungindia,"Shades so awesome, everyone wants one. 🥰
Feel the rhythm, blink to the rhythm, and find the one that matches your vibe. 
What's your pick? Tell us in the comments 👇

#GalaxyA57 #GalaxyA37 #AwesomeIsForEveryone #Samsung 

(slimmest Galaxy A, thin smartphone design, sleek smartphone, premium mobile design, Samsung Galaxy A series, slim and stylish phone)",920.0,29.0,0.0,1776341433,https://www.threads.net/@samsungindia/post/DXMSlmWCf8n,positive,1.2755,0.7551,1,0
3876550409573649022,dior,"Dior Spring Summer 2026.

Grandeur juxtaposed with normality, playing with scale and contrast, and introducing the Dior Crunchy bag in puffy quilted leather.
 
In stores and on Dior.com
 
Creative direction Jonathan Anderson
Photography David Sims
Styling Benjamin Bruno
Hair Guido Palau
Makeup Yadim
Manicurist Ama Quashie 
Casting Ashley Brokaw
Set design Poppy Bartlett",11007.0,68.0,0.0,1776340804,https://www.threads.net/@dior/post/DXMRg8EiEp-,neutral,0.1864,0.5373,0,0
3876525332358922886,titancompanyltd,"Diving into deep horology with this one 🏊‍♂️

Our new Zero Hour watch, Titan’s first 500M Professional Diver’s Watch has been forged in partnership with our official diving partner, PADI. Featuring a titanium-grade bracelet, the watch comes with Titan’s exclusive Aqua Bezel Lock, and a Super-LumiNova dial that cuts through pitch-black depths. 

#LifeAtTitan #Design #Innovation",121.0,0.0,0.0,1776337852,https://www.threads.net/@titancompanyltd/post/DXML0BGDoKG,positive,1.1922,0.7384,1,0
3876460322374559289,jacobandco,"A masterpiece of technical artistry, the Astronomia Regulator redefines timekeeping.

With its mesmerizing 3D rotating movement, counter-clockwise spinning seconds ring, and double-axis flying tourbillon, every detail is engineered for precision.

Featuring a patented constant force device, this timepiece merges classic horology with Jacob & Co.'s signature innovation.

43-mm rose gold case
Full movement rotation in 60 seconds
Double-axis flying tourbillon
Rotating & separate hour and minute dials

#Jacobandco #Inspiredbytheimpossible",6757.0,42.0,0.0,1776337236,https://www.threads.net/@jacobandco/post/DXL9B_1CCY5,neutral,0.1766,0.5353,0,0
3876460343521712533,emirates,"Iconic from every angle. This is the Emirates A380. 🫳🏻🎤

#Emirates #FlyBetter",128862.0,1713.0,0.0,1776337213,https://www.threads.net/@emirates/post/DXL9CThgBmV,neutral,0.2359,0.5472,0,0
3876506993452455325,beargrylls,"A routine parachute jump in Southern Africa. Free fall past 4,000 feet. Then things went wrong fast. Back shattered in three places.

To this day, I still dread the roar of the wind. Every time. That hasn't changed.

But I keep going back up.

Not because the fear went away. But because I learned that the only way through is to go right through the middle. Face it. Embrace it. Make fear your friend.

My back broke. But the real part of me inside didn't. It got stronger.

Those cracks are our story.",7999.0,98.0,0.0,1776335754,https://www.threads.net/@beargrylls/post/DXMHpJqDRWd,neutral,0.1802,0.536,0,0
3876505602335810265,artificialintelligence.co,"Mark Zuckerberg moved his desk into Meta’s AI lab to work daily with Chief AI Officer Alexandr Wang and former GitHub CEO Nat Friedman. 

He’s coding for hours each week to better understand AI and help Meta compete with OpenAI and Google. The move shows Zuckerberg’s deep focus on building powerful AI models.",332.0,19.0,0.0,1776335500,https://www.threads.net/@artificialintelligence.co/post/DXMHU6FCaLZ,positive,1.2366,0.7473,1,0
3876499506485759633,asus,"Mastering a new field doesn’t have to be a solo journey. ASUS Vivobook S16 acts as your dedicated knowledge partner. With Copilot+ Voice, complex information is transformed into clear, actionable insights through real-time, natural dialogue. I",212.0,18.0,0.0,1776334813,https://www.threads.net/@asus/post/DXMF8M4D46R,neutral,0.1103,0.5221,0,0
3876489695085788102,youtubecreators,big love to all the creators that showed off their best skills at @tocasocialuk for the Sidemen Creator Collective. ⚽ #YouTubeCreatorCollective,798.0,93.0,0.0,1776333604,https://www.threads.net/@youtubecreators/post/DXMDtbTDPvG,positive,2.2757,0.9551,2,0
3876489916930979585,vacheronconstantin,"The Art of the Dial: A Microcosm of Ancient Worlds

Each Métiers d’Art Tribute to Great Civilisations creation is a testament to the Maison’s mastery of rare artistic techniques. Glyptique, micro-mosaic, engraving, and miniature painting converge on the dial, bringing to life the symbols of Pharaonic Egypt, the Assyrian Empire, Ancient Greece, and Imperial Rome. 

The central effigies, sculpted from stones of the same origin as @museelouvre’s masterpieces, are surrounded by meticulously crafted friezes. The Calibre 2460 G4/2, with its peripheral display, ensures the dial remains an unobstructed stage for this horological artistry.

#VacheronConstantin #OneOfNotMany

©️ Pyramide du Louvre / architecte I. M. Pei",7168.0,67.0,0.0,1776333600,https://www.threads.net/@vacheronconstantin/post/DXMDwp6DfcB,positive,1.3558,0.7712,1,0
3876462635768796865,oppo,"Are you ready for a Live Space upgrade? 🚀
Discover the latest from #OPPOColorOS16

#SmartandSmooth",6009.0,616.0,0.0,1776330412,https://www.threads.net/@oppo/post/DXL9jqWEtbB,neutral,0.1778,0.5356,0,0
3876454897830337966,marketingharry,"Lessons from 20,000 posts on social media:",212.0,39.0,0.0,1776329457,https://www.threads.net/@marketingharry/post/DXL7zD1AB2u,neutral,0.1135,0.5227,0,0
3876429336903460055,dior,"Dior Crunchy by Jonathan Anderson.
 
The classic cannage motif reimagined in puffy quilted leather.
 
In stores and on Dior.com.
 
Creative direction Jonathan Anderson
Photography David Sims
Set design Poppy Bartlett",10188.0,91.0,0.0,1776326403,https://www.threads.net/@dior/post/DXL1_GXCKTX,neutral,0.1849,0.537,0,0
3876409359761031636,picsart,"Hollywood spends years and millions to build timelines. One prompt just did it in minutes.

This isn't a studio trailer. It's a complete time-travel sequence generated entirely inside Picsart Flow, powered by Seedance 2.0.

From salt flats to future skylines, then straight into the Jurassic era. Zero VFX teams. Zero render farms. Just a single cloud workflow executing what used to take a department of fifty.

The barrier between imagination and execution just collapsed.

Comment ""Picsart"" to get the workflow.

#AIVideo #Seedance2 #PicsArtFlow #GenerativeAI #AXION",498.0,68.0,0.0,1776324542,https://www.threads.net/@picsart/post/DXLxcZMjkHU,neutral,0.1291,0.5258,0,0
3876339944465267675,jacobandco,"Take time to the next dimension. The Astronomia Regulator by Jacob & Co. combines a patented constant force mechanism, vertical movement, and unparalleled design. A new way to see every second—bold, clear, and unforgettable.

43-mm rose gold case
Full movement rotation in 60 seconds
Double-axis flying tourbillon
Rotating & separate hour and minute dials

#JacobandCo #InspiredByTheImpossible",6284.0,57.0,0.0,1776322818,https://www.threads.net/@jacobandco/post/DXLhqRKgnvb,neutral,0.1753,0.5351,0,0
3876384258914447922,vacheronconstantin,"A Journey Through Art & Culture

Vacheron Constantin, in collaboration with the @museelouvre, unveils a new Métiers d'Art series: Tribute to Great Civilisations. These four limited-edition watches draw inspiration from iconic masterpieces within the museum's Antiquities department, celebrating Pharaonic Egypt, the Assyrian Empire, Ancient Greece, and Imperial Rome. 

Each timepiece, powered by the Calibre 2460 G4/2, offers a canvas for unrivalled artistic freedom, reflecting the Maison's continuous cultural exploration and dedication to rare savoir-faire.

#VacheronConstantin #OneOfNotMany",10346.0,256.0,0.0,1776321062,https://www.threads.net/@vacheronconstantin/post/DXLrvINgvIy,positive,1.3717,0.7743,1,0
3876359643777819172,rolex,"An explosion of colours. Masterful technique. A flourishing legacy. The new Oyster Perpetual 36 boasts a multicoloured lacquer dial decorated with a revisited Jubilee motif. The letters of the Rolex name form a joyful and sophisticated composition, the result of a veritable technical achievement.
#Rolex #OysterPerpetual #WatchesAndWonders2026",23633.0,305.0,0.0,1776319207,https://www.threads.net/@rolex/post/DXLmI7lCWIk,neutral,0.2019,0.5404,0,0
3876290833645653941,genai.works,"If Claude keeps giving you inconsistent results, your setup is the problem, not Claude.

Here's what separates a messy Claude Code setup from a high-performing one:

▪️ Don't leave CLAUDE.md empty or vague 
Do define your tech stack, architecture, and conventions clearly, it's the first thing Claude reads every session

▪️ Don't mix personal preferences into shared project files 
Do use CLAUDE.local.md for individual overrides so your workflow doesn't break your teammates'

▪️ Don't re-explain your tooling every session 
Do configure mcp.json once, GitHub, JIRA, Slack, databases all connected and version-controlled

▪️ Don't write one giant instruction file for everything 
Do use .claude/rules/ to separate concerns, code style, testing standards, API conventions load contextually

▪️ Don't repeat the same prompts for recurring workflows 
Do create .claude/commands/ slash commands, one keystroke runs your entire review or deploy process

▪️ Don't let Claude operate without guardrails 
Do set up .claude/hooks/ to validate, lint, and block unsafe operations automatically

▪️ Don't overload a single conversation with every task 
Do delegate to .claude/agents/ specialized sub-agents with isolated context for code review, security, and more

Your Claude Code setup is either working for your team or against it. Structure it once. Benefit from it forever.

What's one thing you'd add to this list?

Follow @genai.works for more AI breakdowns.",145.0,0.0,0.0,1776309937,https://www.threads.net/@genai.works/post/DXLWfnJjU-1,negative,-1.1993,0.7399,0,1
3876238126209612864,garyvee,An evening comic strip for many of you … which of these  three 3️⃣ “hit for you” … sometimes it takes a comic to “get you there” #perspective #optimism #mindset #garyvee,16631.0,221.0,0.0,1776303614,https://www.threads.net/@garyvee/post/DXLKgnhjLxA,neutral,0.1949,0.539,0,0
3876233815597661564,stori.card,"Hoy celebramos el arte
de crear algo mejor con tu dinero cuando eliges ganar con Stori. 🎨💚
#artday #diadelarte",11.0,0.0,0.0,1776303101,https://www.threads.net/@stori.card/post/DXLJh49Dj18,neutral,0.0497,0.5099,0,0
3876221863944820024,patekworld_,"Nautilus 50th anniversary 5610/1P-001 platinum ultra-thin.

Via @clemententretemps 

#patek #watchesofinstagram #Nautilus #patekworld
#watchcollector",2137.0,16.0,0.0,1776301762,https://www.threads.net/@patekworld_/post/DXLGz-HCJU4,neutral,0.1536,0.5307,0,0
3876202986532693018,stori.card,"¿Y si tu Stori Green con respaldo de Mastercard te lleva a la Champions? ¡Usa y gana! 🏆🤗 ⁣
⁣
*Promoción operada por Mastercard®. Stori es responsable de la emisión de la tarjeta, pero es ajeno a la organización, premios y resultados de esta dinámica. Consulta bases y restricciones por DM.⁣",18.0,2.0,0.0,1776299448,https://www.threads.net/@stori.card/post/DXLChRJluQa,neutral,0.0627,0.5125,0,0
3876190587800371513,genspark_ai,"Most people think they need more motivation.

They don’t.

They need leverage.

Time. Decisions. Execution.
That’s where everything breaks.

This is why I’ve been using @genspark_ai to move faster without sacrificing clarity.

If you’re building, performing, and trying to operate at a high level…
you’ll understand this.

Try it.

#LevelUp #Execution #AI #Genspark #WorkwithGenspark",3335.0,96.0,0.0,1776298091,https://www.threads.net/@genspark_ai/post/DXK_s17jcE5,neutral,0.1634,0.5327,0,0
3876181228202329556,thelucasokeefe,"You should now be able to set your custom algorithm for all content types, not just Reels!

Previously this could be found on the Reels feed and would only effect which Reels you see. Now you can access it from Explore and set your custom algorithm for ALL content types.

Give it a try and share the news!

#instagramupdate #newinstagram #instagramfeature #instagramfeatures",264.0,15.0,0.0,1776296832,https://www.threads.net/@thelucasokeefe/post/DXK9kpICYXU,neutral,0.1137,0.5227,0,0
3876130255497190566,theinformation,"Anthropic is working on its own AI-powered design tool for its customers. 

Stephanie Palazzolo exclusively reports: “it can release as soon as this week or even today.” 

“Obviously, I think there's a potential risk of competition there for companies like Figma.”",39.0,0.0,0.0,1776290782,https://www.threads.net/@theinformation/post/DXKx-5GDdym,neutral,0.0738,0.5148,0,0
3876119447245455225,theinformation,"Anthropic adopted usage pricing amid its compute crunch. Here’s why:

""Anthropic has been subsidizing its compute in order to build market share. And, you know, Anthropic is no longer operating at a startup scale. This is a major enterprise software vendor."" — Kevin McLaughlin, The Information",26.0,0.0,0.0,1776289498,https://www.threads.net/@theinformation/post/DXKvhnIDH95,neutral,0.0659,0.5132,0,0
3876114731203358416,miketyson,Me and Mike in Brooklyn for 4/20 ➡️ ticket link in my story! @miketyson @itstyson20 💨💨💨💨 @ilovewhoodini #miketyson ➡️➡️ @priyablunts is hosting,5737.0,154.0,0.0,1776289137,https://www.threads.net/@miketyson/post/DXKuc--CO7Q,neutral,0.1741,0.5348,0,0
3876101911439548586,digitally_create_,Comment x for a free ig growth guide,83.0,11.0,0.0,1776287376,https://www.threads.net/@digitally_create_/post/DXKribokSCq,neutral,0.0933,0.5187,0,0
3876101520186504658,digitally_create_,Comment x for a free ig growth guide,111.0,24.0,0.0,1776287330,https://www.threads.net/@digitally_create_/post/DXKrcvQEXXS,neutral,0.1015,0.5203,0,0
3876100825693637246,digitally_create_,Comment x for a free ig growth guide,78.0,11.0,0.0,1776287247,https://www.threads.net/@digitally_create_/post/DXKrSodEUp-,neutral,0.0923,0.5185,0,0
3876100338474749594,digitally_create_,Comment x for a free ig growth guide,28.0,7.0,0.0,1776287189,https://www.threads.net/@digitally_create_/post/DXKrLisjw6a,neutral,0.0752,0.515,0,0
3876037739619049443,amazon,"Raising the bar on backyard blooms 🌱 Grow your own garden with ease at the link in bio #AmazonFinds

🎥: @hannnnahadams",526.0,113.0,0.0,1776286839,https://www.threads.net/@amazon/post/DXKc8m-AF_j,neutral,0.1325,0.5265,0,0
3876083191262627286,threads,"Choose your fighter: 🤫🙅🫷You can use mute, restrict and block to control your experience on Threads.",1520.0,70.0,0.0,1776285223,https://www.threads.net/@threads/post/DXKnSBHEkXW,neutral,0.1483,0.5297,0,0
3876078361840366017,jessicaalba,Spring has Sprung 😘🌼 #grwm,84112.0,1594.0,0.0,1776284569,https://www.threads.net/@jessicaalba/post/DXKmLvXErHB,neutral,0.2275,0.5455,0,0
3876070782330051883,dell,"Finding the right display can transform how you work 🖥️. The latest Dell UltraSharp 32 4K QD-OLED monitor offers crystal-clear clarity and smart connectivity for modern pros, just like you. 

Check out the full review from Monitor Nerds to see why this might be the best upgrade for your workflow. ✨Link in bio",102.0,5.0,0.0,1776284099,https://www.threads.net/@dell/post/DXKkdcZDZ0r,positive,1.1891,0.7378,1,0
3876045879287506813,microsoft365,"No more stressing over lost prompts. Copilot Prompt Gallery saves all the best and most productive prompts from you and your team, so you can easily find them again whenever you need.",111.0,4.0,0.0,1776283203,https://www.threads.net/@microsoft365/post/DXKezDoDGd9,positive,1.1915,0.7383,1,0
3876062442435029615,nvidia,"In the era of token factories, it’s time to rethink AI TCO around delivered value, measuring success by real-world AI output.

🧠 Cost per token is the metric that determines whether AI can scale profitably, capturing the full impact of extreme co-design.

Swipe to see how TCO drives efficiency and business value.

Visit the link in our bio to learn more.",833.0,20.0,0.0,1776282675,https://www.threads.net/@nvidia/post/DXKikFQkqpv,neutral,0.1355,0.5271,0,0
3876042926212933620,history,Did Buzz Aldrin punch a man in the face? #YourBirthdayInHistory,721.0,16.0,0.0,1776280455,https://www.threads.net/@history/post/DXKeIFXFmf0,neutral,0.1325,0.5265,0,0
3876040756046067398,instagram,"10s across the board 👏🐰

#InTheMoment
 
Video by @bunnydayoff 
Music by @pinkpantheress and @zaralarsson",216248.0,3719.0,0.0,1776280147,https://www.threads.net/@instagram/post/DXKdogPD_bG,neutral,0.2464,0.5493,0,0
3876034398957667160,techstars,"Let’s talk numbers. 📊

On average, founders raise $1M+ post-accelerator.

What could that look like for you?",116.0,9.0,0.0,1776279607,https://www.threads.net/@techstars/post/DXKcL_vEQNY,neutral,0.0981,0.5196,0,0
3876015386521569168,smexaminer,"The way we do business is shifting, and in the coming months and years, entrepreneurs will have to sell their services and products to an AI agent before they ever reach a human.

Buyers are increasingly relying on AI tools to evaluate their options and run comparative product analyses. Therefore, ensuring your business appears favorably in these AI-generated comparisons is becoming a major strategic priority.

We are already seeing this shift with updates like Meta’s Andromeda, where the AI actively goes out to find the specific people it thinks are most likely to buy your offer. If you aren’t visible when an agent conducts its research, you will miss out on the sale.

Fortunately, you can use AI deep research right now to understand how these agents view your industry and your positioning. 

Try running a full competitive analysis with an AI tool to see how your offer stacks up, which can help you discover opportunities to expand or future-proof your business.

Want to learn exactly how to set up these deep research workflows? 

🎧 Watch or listen to the latest episode of AI Explored podcast with @stelzner and guest expert @nataliemacneil.

Have you tested how your brand shows up in an AI agent’s research yet? Share your thoughts, concerns, and ideas in the comments! 

👋 -Jason",15.0,1.0,0.0,1776277120,https://www.threads.net/@smexaminer/post/DXKX3VBkQeQ,neutral,0.0578,0.5116,0,0
3875963779847639136,history,Nobody likes paying taxes. But have you ever considered telling the Internal Revenue Service you can’t pay because your social security number is heretical? Click the link in our bio for some of the most creative excuses Americans have made for evading their taxes.,2936.0,24.0,0.0,1776276086,https://www.threads.net/@history/post/DXKMIWkGVBg,neutral,0.16,0.532,0,0
3876006396030477489,brucelee,🐉💎Research your own experience…[Unfortunately] we have more faith in what we imitate than in what we originate. We cannot derive a sense of absolute certitude from anything that has its roots in us. The most poignant sense of insecurity comes from standing alone; we are not alone when we imitate. It is thus with most of us! We are what other people say we are. We know ourselves chiefly by hearsay. -Bruce Lee,14407.0,147.0,0.0,1776275990,https://www.threads.net/@brucelee/post/DXKV0f-ieSx,neutral,0.1919,0.5384,0,0
3876005678209729207,youtubecreators,"whatever you’re trying to say in the group chat, there’s a sticker for that 💖",487.0,134.0,0.0,1776275904,https://www.threads.net/@youtubecreators/post/DXKVqDdFoK3,neutral,0.1326,0.5265,0,0
3875996514191828013,github,"Real-time accessibility checks directly in Nuxt DevTools are now a reality.

Check out the Nuxt A11y module. It’s built on axe-core and scans your app as you navigate, highlighting WCAG issues directly on the page with zero production impact.

By helping teams catch issues early, this module has the potential to make countless Nuxt apps more inclusive by default.

Tim Damen explains how it works. ▶️",137.0,4.0,0.0,1776274868,https://www.threads.net/@github/post/DXKTkszDmQt,neutral,0.0997,0.5199,0,0
3875991447497646425,harvardhbs,"Join us for a live taping of the Cold Call podcast featuring HBS Professors Tatiana Sandino and Jeffrey Rayport, @schoolofrock President Stacey Ryan, and Cold Call host Brian Kenny.

They’ll discuss the case “School of Rock: Tuning into Structured Empowerment” and explore how the company standardized curriculum across 291 global franchises while empowering local school leaders and driving adoption of its innovative “Method App.”

Register at the link in bio! 🎸",206.0,6.0,0.0,1776274449,https://www.threads.net/@harvardhbs/post/DXKSa-EjKFZ,neutral,0.1078,0.5216,0,0
3875991786313405228,davidguetta,"DAVID GUETTA & MARTEN HØRGER present: @menmachine⚡️
We can’t wait to show you all the music we’ve got for you

@coachella",11202.0,253.0,0.0,1776274359,https://www.threads.net/@davidguetta/post/DXKSf5nitMs,neutral,0.1874,0.5375,0,0
3875619122956821195,googleworkspace,"Which drink(s) are on your desk rn? 😋☕🍵🫖🧋

BTW: multiple drinks at one time means you’re well-rounded 🙂‍↔️",185.0,6.0,0.0,1776272581,https://www.threads.net/@googleworkspace/post/DXI9w70jWLL,neutral,0.1058,0.5212,0,0
3875977313280494510,bloombergtax,"IRS Chief Frank Bisignano told lawmakers the agency is staying tough on some of the wealthiest taxpayers as Democrats pressed him over steep workforce cuts last year.

Read more at the link in our bio.

📸 : Anna Moneymaker/Getty Images",49.0,4.0,0.0,1776272526,https://www.threads.net/@bloombergtax/post/DXKPNSjjouu,neutral,0.0812,0.5162,0,0
3875975817206202616,threads,Just in: the funniest threads of the week,14905.0,63.0,0.0,1776272345,https://www.threads.net/@threads/post/DXKO3hOlID4,neutral,0.1924,0.5385,0,0
3875964070386237721,richardmille,"At Richard Mille, there are certain models that find their sweet spot in extreme understatement, focalising all the technicity of contemporary haute horlogerie into an architecture stripped down to absolute mechanical necessity. The new RM 55-01 Manual Winding fully ascribes to this approach, projecting a resolutely airy structure where each component is perfectly situated according to its function.

🎥 @pouponpoupon",32533.0,249.0,0.0,1776270944,https://www.threads.net/@richardmille/post/DXKMMlJjIEZ,neutral,0.2081,0.5416,0,0
3875962474948893489,microsoft,Morning ritual. 🥰,400.0,29.0,0.0,1776270783,https://www.threads.net/@microsoft/post/DXKL1XSEpsx,neutral,0.1226,0.5245,0,0
3875950290268634691,mosseri,Respect to Adam Mosseri for stepping in and giving freestyle a go 👏⚽️ Arsenal FC this time last year. @mosseri,5226.0,295.0,0.0,1776270723,https://www.threads.net/@mosseri/post/DXKJEDaiL5D,neutral,0.1734,0.5347,0,0
3875961795060500616,alienware,There’s never a bad time to boot up 🤷,647.0,28.0,0.0,1776270703,https://www.threads.net/@alienware/post/DXKLreFkQiI,negative,-1.2623,0.7525,0,1
3875961633503788733,artificialintelligence.co,"Allbirds, the sustainable shoe brand, is now an AI compute company. It sold its footwear business for $39 million and plans to rename to NewBird AI. 

The firm raised $50 million to buy GPUs and offer GPU-as-a-Service. After the news, Allbirds stock surged 600%",165.0,10.0,0.0,1776270654,https://www.threads.net/@artificialintelligence.co/post/DXKLpHoCT69,neutral,0.1045,0.5209,0,0
3875951313779742465,richardmille,"Suspended between silence and tension, the new RM 55-01 embodies an inner odyssey, that of time laid bare. Never empty, space becomes the very place where time is born, immune to gravity.

🎥 @milledollars",6337.0,85.0,0.0,1776269521,https://www.threads.net/@richardmille/post/DXKJS8ojNcB,neutral,0.1756,0.5351,0,0
3875948853862482715,metaprosper,"@chrisellelim’s 5 closet “musts”!

👉Head over to our link in bio or the @MetaProsper Facebook page to watch the full episode.",21.0,0.0,0.0,1776269353,https://www.threads.net/@metaprosper/post/DXKIvJqDkMb,neutral,0.0618,0.5124,0,0
3875946799190093887,tonyrobbins,"Last night, we celebrated the opening of Fountain Life Houston.

Our CEO, co-founders, and VIP guests gathered to mark a milestone: Houston's newest destination for award-winning AI-Guided Diagnostics, personalized longevity care, and proactive health optimization is officially here.

Here’s a glimpse of what happened last night. Now it’s your opportunity to become a Member today. Explore at the link in bio.

#FountainLife #Houston #Longevity #PreventiveCare",557.0,41.0,0.0,1776268911,https://www.threads.net/@tonyrobbins/post/DXKIRQGCbA_,neutral,0.1292,0.5258,0,0
3875946567026981179,logitechg,"The Full McLaren Collection is NOW available 🚦

RS Formula Wheel McLaren Racing Edition
A50 X McLaren Racing Edition
Playseat Formula Instinct McLaren Racing Edition

Welcome to the grid 🏁

#LogitechG #McLarenF1 #RSFormulaWheel #Simracing #LandoNorris #oscarpiastri",1434.0,55.0,0.0,1776268909,https://www.threads.net/@logitechg/post/DXKIN34Cbk7,neutral,0.1469,0.5294,0,0
3875946271764989486,miketyson,"OVO x Tyson: Round 2.0

Available 04.17.26 | 10AM EST",39361.0,408.0,0.0,1776268823,https://www.threads.net/@miketyson/post/DXKIJk5DUYu,neutral,0.212,0.5424,0,0
3875937459968452266,lightroom,"Chasing the perfect photo through Italy with the help of @lightroom.

From the chaos of Naples to the quiet coastline of Amalfi, I went searching for a moment that felt right. 

When I finally found it, Lightroom on Desktop let me bring it to life exactly how I experienced it. Refining the light, shaping the color, and using precise Masking to guide the focus. 

Every detail, exactly where I wanted it. 

#adobepartner #madewithlightroom",1032.0,41.0,0.0,1776267855,https://www.threads.net/@lightroom/post/DXKGJWRDKaq,positive,1.2807,0.7561,1,0
3875936232622825315,richardmille,"The new RM 55-01 Manual Winding exudes subtle understatement, but reveals captivating mechanical presence close up, where every component in titanium asserts its purpose within a finely orchestrated architecture.

📸 @pouponpoupon",16565.0,198.0,0.0,1776267626,https://www.threads.net/@richardmille/post/DXKF3fNjJ9j,neutral,0.1948,0.539,0,0
3875929434763375060,genspark_ai,"Start using @genspark_ai to handle the tasks that drain your time… so you can focus on what actually grows your business.✨

Work smarter, not longer. #Genspark #WorkingwithGenspark",155.0,15.0,0.0,1776266961,https://www.threads.net/@genspark_ai/post/DXKEUkNjTHU,neutral,0.1045,0.5209,0,0
3875925479400799007,nvidia,"💡Cost per token is the metric that defines inference TCO, not compute cost or FLOPS per dollar.

It’s what determines whether AI can scale efficiently and profitably in the real world 📈.

NVIDIA Blackwell which delivers the lowest cost per token in the industry is available through leading providers like CoreWeave, Nebius, Nscale and TogetherAI. 

Visit the link in our bio to read why token cost is the most important business metric for AI.",711.0,11.0,0.0,1776266351,https://www.threads.net/@nvidia/post/DXKDbAfkfsf,neutral,0.132,0.5264,0,0
3875856164056578943,jacobandco,"A world shaped by time.

The World Is Yours Dual Time Zone is housed in a 44-mm 18K rose gold case, featuring a 3D green world map dial with Eastern Arabic numerals. Inside, a self-winding movement powers double, independent hours and minutes—crafted for a life without borders.

44-mm 18K rose gold case
3D green world map dial with Eastern Arabic numerals
Self-winding movement
Double, independent hours and minutes

#JacobAndCo #InspiredByTheImpossible",9000.0,100.0,0.0,1776265271,https://www.threads.net/@jacobandco/post/DXJzqVjGbt_,neutral,0.1825,0.5365,0,0
3875894422349313094,boss,Full BOSS look. Full BOSS attitude. #AaronPierre styled in a custom double-breasted suit – accented with a crisp shirt and a silk-satin scarf – to present at the 2026 Olivier Awards #BeYourOwnBOSS,2683.0,65.0,0.0,1776265256,https://www.threads.net/@boss/post/DXJ8XEXDHRG,neutral,0.1588,0.5318,0,0
3875912568275530328,andreideiu_,this is not AI,129354.0,684.0,0.0,1776264857,https://www.threads.net/@andreideiu_/post/DXKAfIEiPJY,neutral,0.2356,0.5471,0,0
3875909538293852583,genspark_ai,"4.15.26 Being productive in 2026 has never been easier! With @genspark_ai having all the tools at your disposal under a single subscription makes daily work more efficient. So try it for yourself today with my link in bio! 

#Genspark #WorkWithGenspark #AI #tech #productivity",864.0,26.0,0.0,1776264626,https://www.threads.net/@genspark_ai/post/DXJ_zCLjamn,neutral,0.1364,0.5273,0,0
3875908605975567719,patekworld_,"For the Nautilus’ 50th, Patek Philippe didn’t go louder, they went sideways.

The Ref. 958G-001 reimagines the 1976 icon as a desk clock, keeping the signature case, blue embossed dial, and unmistakable presence, just no wrist required. Crafted in white gold and limited to 100 pieces, it pairs familiar design codes with an 8-day manually wound movement and a hinged caseback that doubles as a stand.

Less about function, more about statement. Even after 50 years, the Nautilus still knows how to shift the conversation.

Via sjxwatches",2235.0,28.0,0.0,1776264333,https://www.threads.net/@patekworld_/post/DXJ_ld5DZ1n,neutral,0.1547,0.5309,0,0
3875901602737686692,hermes,"Inner harmony. Follow the rhythm of the new Arceau Samarcande watch, now showcased at Watches and Wonders Geneva 2026.
 
#ArceauSamarcandeWatch
#WatchesAndWonders2026
#HermesTime
#HermesWatches
#Hermes",5967.0,128.0,0.0,1776263556,https://www.threads.net/@hermes/post/DXJ9_jnjAik,neutral,0.1747,0.5349,0,0
3875899678995104521,patekworld_,"🖼 The new 2026 Patek Philippe Rare Handcraft releases.

#patek #patekphilippe #rarehandcrafts #collector
#swisswatches",1824.0,24.0,0.0,1776263268,https://www.threads.net/@patekworld_/post/DXJ9jj_jcMJ,neutral,0.1507,0.5301,0,0
3875888328251862321,tommyhilfiger,"Spring dressing for him. 

Lightweight linen tailoring that feels polished yet relaxed.",2834.0,30.0,0.0,1776261915,https://www.threads.net/@tommyhilfiger/post/DXJ6-YyiO0x,neutral,0.1594,0.5319,0,0
3875885790127734159,roger_dubuis,"A dream written in the stars.

The Excalibur Moonlight places the tourbillon at the very centre of the composition, turning the movement itself into a celestial object. Around it, Murano-technique glass discs carry zodiac constellations, their luminescent details revealed only after dark.

A 45 mm creation in black DLC titanium, born within the Rarities programme, the Maison’s most secret and singular expression of savoir-faire, where the dreams become reality. A unique piece, conceived to bring the night sky to the wrist.

Calibre RD115. Poinçon de Genève certified.

Ref. RDDBEX1221

#RogerDubuis #WatchesAndWonders2026 #WWG26 #Rarities",1814.0,10.0,0.0,1776261613,https://www.threads.net/@roger_dubuis/post/DXJ6Zc-jD2P,neutral,0.1503,0.5301,0,0
